Word	Count
काहीही घाला, आंबोळ्या चविष्ट होणारच. शर्मिला म्हणते ते खरं आहे, हे पीठ घरात असलं की फार मोठा आधार वाटतो.	1
Add anything, the mango will be delicious. Sharmila says it's true, it feels like a big support if the flour is in the house.	2
जागू, अगदी सत्य परिस्थिती लिहिलीस. अग, आई-वडीलच जिथे मोबाईलवर गेम आणि चॅट्मध्ये गुंग असतील तर ते मुलांना तरी काय सांगणार? त्यांनाच जगाचं भान नसत. तर हे चांगल की वाईट हे मुलांना कसं समजावणार? पुढच्या पिढीच्या भवितव्याची काळजीच वाटतेय.	1
Wake up, you wrote the very true situation. Well, if parents are dumb in mobile games and chats, what will they tell their children? They were not aware of the world. So how do you explain this to your children? I am worried about the future of the next generation.	2
राज्यात एकूण आमदारांची संख्या 224 आहे. मुख्यमंत्री कुमारस्वामींनी रामनगरमधील आमदारपदाचा राजीनामा दिला आहे. तसेच बागलकोटचे आमदार सिद्दू न्यामगौडा यांचे निधन झाल्याने एकूण संख्या 222 झाली आहे. 17 आमदारांनी राजीनामा दिल्यास एकूण आमदार संख्या 205 होईल. तसे झाल्यास बहुमतासाठी 103 आमदारांची गरज असेल. भाजपकडे 104 आमदार असल्याने सरकार स्थापन करता येणार आहे. भाजपचे वरिष्ठ नेते नाराज आमदारांच्या संपर्कात असल्याची माहिती मिळाली आहे.	1
The total number of MLAs in the state is 224. Chief Minister Kumaraswamy has resigned as MLA from Ramnagar. With the death of Baglukot MLA Siddu Nyamgauda, ​​the total number has risen to 222. If 17 MLAs resign, the total number of MLAs will be 205. If that happens, 103 MLAs will be needed for a majority. As the BJP has 104 MLAs, the government can be formed. It is learned that senior BJP leaders are in touch with disgruntled MLAs.	2
तर ते केंद्रात लोकसभेत खासदार म्हणून निवडून (वाराणसी व बडोदा येथून. बडोदा येथील खासदारकीचा त्यांनी राजीनामा दिला.) गेले ते थेट पंतप्रधान म्हणून.	1
He was elected to the Lok Sabha at the Center (from Varanasi and Baroda. He resigned from Baroda).	2
* लोकसंख्येतील मृत्यूदर व जननदर हे प्रतीहजारी मोजले जातात. जननदर २५ आहे याचा अर्थ दरवर्षी प्रतिहजारी मोजले जातात.	1
* Mortality and birth rates in the population are calculated per thousand. Birth rate is 25 which means it is calculated per thousand every year.	2
दक्षिणा ! तुझी मुद्देसुद उत्तर आवडली, सन्योजक म्हणून काहीही अ‍ॅरेन्ज केल आणि हवा तसा प्रतिसाद आला नाही की वाईट वाटतच ...	1
South! Liked your pointy answer, arranged something as a coordinator and didn't get the desired response, I'm sorry ...	2
‘आयएनएस विक्रांत’ या भारताच्या पहिल्या विमानवाहू युद्धनौकेची निर्मिती इंग्लंडतर्फे 1945 साली करण्यात आली,तिचे सुरुवातीचे नाव ‘एचएमएस हक्र्युलस’ होते.	1
India's first aircraft carrier, INS Vikrant, was built by England in 1945, with the initial name HMS Hakrulus.	2
उद्या आपल्या मुलांपैकी जर कोणी समलिंगी आहे असं जाहीर केलं तर मग आपण काय करणार याचा विचार काय माहीत किती लोकं करतात. मी स्वतः आधी केला नव्हता.	1
If tomorrow one of your children declares to be gay, then how many people know what you think you will do. I had never done it myself before.	2
* इंद्रा नुयी या पदावर विराजमान होणाऱ्या पहिल्या महिला तसेच पहिल्या स्वतंत्र संचालक आहेत. फॉर्च्युन मासिकाने जगातील शक्तिशाली महिलांच्या यादीत इंद्रा नुयी यांचा समावेश केला आहे.	1
* Indra Nooyi is the first woman to hold the post as well as the first independent director. Fortune magazine has named Indra Nooyi as one of the most powerful women in the world.	2
वसंतराव नाईक विमुक्त जाती व भटक्या जमाती विकास महामंडळाच्या विरूध्द सोलापुरात अनोखे आंदोलन करण्यात आले. या महामंडळाच्या अधिकारी व बँक कर्मचाऱ्यांच्या मनमानी कारभारा विरोधात देशसेवा संघटनेतर्फे गाजर वाटप व रास्ता रोको करण्यात आला.	1
A unique agitation was organized in Solapur against Vasantrao Naik Vimukta Jati and Bhatakya Jamati Vikas Mahamandal. Carrots were distributed and roadblocks were set up by the National Service Organization against the arbitrary conduct of the officers and bank employees of the corporation.	2
विजय चव्हाण हे मराठी रंगभूमीवरचे कलाकार आहेत. त्यांनी अनेक नाटकांत आणि चित्रपटांत कामे केली असून, प्रल्हाद केशव अत्रे यांनी लिहिलेल्या मोरूची मावशी या नाटकातील मावशीच्या स्त्री-भूमिकेसाठी ते विशेष ओळखले जातात. या नाटकाचे जवळ जवळ दोन हजार प्रयोग झाले. त्यानंतर मालिका आणि चित्रपटात काम करत असलेल्या या कलावंताने एकाच नाटकात चौदा भूमिका करण्याचाही विक्रम केला|	1
Vijay Chavan is an actor in Marathi theater. She has acted in many plays and films and is best known for her female role in the play Moruchi Mavshi, written by Pralhad Keshav Atre. The play had nearly two thousand rehearsals. The actor, who has been working in series and films since then, also holds the record of playing 14 roles in a single play	2
महाराष्ट्र राज्य ग्रामीण जीवन्नोती अभियान अंतर्गत प्रशिक्षण कार्यशाळा व इतर कार्यक्रमासाठी चहा नाश्ता व जेवणाचे दर निश्चित करणेसाठी दरपत्रक प्रसिद्धी करणेबाबत Share this...FacebookGoogle+TwitterLinkedin	1
Regarding the publication of tariffs for fixing rates for tea, snacks and meals for training workshops and other programs under Maharashtra State Rural Livelihood Campaign. Share this ... FacebookGoogle + TwitterLinkedin	2
वस्तू व सेवा कराच्या कक्षेत इंधन आले, तर त्याचे दरांवर काय परिणाम होतील? अद्याप पेट्रोल-डिझेलला हा कर का लागू करण्यात आला नाही? या प्रक्रियेतील अडथळे काय? सातत्याने वाढणाऱ्या इंधनदरांमुळे असे प्रश्न पडत असतीलच! त्यांची उत्तरे येत्या सोमवारी (२७ ऑगस्ट) ‘लोकसत्ता विश्लेषण’ कार्यक्रमात मिळवता येणार आहेत. दादरच्या शिवाजी पार्क येथील स्वातंत्र्यवीर सावरकर राष्ट्रीय स्मारक सभागृहात होणाऱ्या या कार्यक्रमात ‘लोकसत्ता’चे संपादक गिरीश कुबेर या संदर्भातील शंकांचे निरसन करणार आहेत. कार्यक्रमासाठी ‘एनकेजीएसबी बँक लि.’ प्रायोजक आहे.	1
If fuel comes under the Goods and Services Tax, what will be the effect on its rates? Why this tax has not been imposed on petrol-diesel yet? What are the obstacles in this process? Such questions are bound to arise because of the ever-increasing fuel prices! The answers will be available on Monday (August 27) in the Loksatta Analysis program. Loksatta editor Girish Kuber will address the issue at the Swatantryaveer Savarkar National Memorial Hall at Shivaji Park in Dadar. NKGSB Bank Ltd. is the sponsor for the event.	2
दिवाळीतील सलग सुट्टयांमुळे महाबळेश्वर-पाचगणी येथे पर्यटकांची झुंबड उडाली आहे. त्यामुळे इथली वाहतूक व्यवस्था कोलमडली असून वाहतुक ठप्प झाली आहे.	1
Mahabaleshwar-Pachgani has witnessed a surge of tourists due to consecutive Diwali holidays. As a result, the transport system here has collapsed and the traffic has come to a standstill.	2
आमचे कानडी स्नेही "राव" या,च्याकडे नवरात्रात केळीच्या लहानशा पानावर काळे/देशी चणे उकडुन केलेले संदल्,करंजी आठवले.त्याबरोबर चणाडाळ उकडुन त्यात गुळ -खोबरे घालुन शिजवलेले गोड,यात डाळ जवळ्-जवळ सबंध दिसायची. -त्याचे नांव आठवत नाही.त्यानंतरहळकुंड,सुपारी,नारळ्,तांदुळ्,हळद्-कुंकु व मद्रासी सुपारीची पुडी,बांगड्या,खास मद्रासी घाटणीची कॉटन साडी अशी ओटी देत असत.पुर्वी हे सगळे ओटीचे सामान खास मद्रासी टाईप "सुपात" द्यायचे म्हणे.	1
Our Kannadi-friendly "Rao" remembered Sandal, Karanji, boiled with black / native gram on a small banana leaf on Navratri. -I can't remember his name. After that, he used to give OTs such as turmeric, betel nut, coconut, rice, turmeric-kumkum and Madrasi betel nut powder, bangles, special Madrasi Ghatani cotton sari. Earlier, all these OT items were given special Madrasi type "Supat".	2
जोक्स शायरी. हिंदी चुटकुले. जोक्स चुटकुले. मजेदार चुटकुले. चुटकुले संता बंता. जोक्स हिंदी में. हिन्दी चुटकुले. चुटकुले ही चुटकुले. Originally posted 2017-06-19 10:43:56.	1
Jokes poetry. Hindi jokes. Jokes jokes. Funny jokes. Jokes become Santa. Jokes in Hindi. Hindi jokes. Jokes are jokes. Originally posted 2017-06-19 10:43:56.	2
१० मीटर एयर पिस्टल प्रकारात सीनियर गटात ६०० पैकी ७५३ गुणांची कमाई करत हीना सिद्धू, हरिवीन सराव यासारख्या आंतरराष्ट्रीय दिग्गज खेळाडूंना कडवी झुंज देत तिने सुवर्णपदकावर आपले नाव कोरले.	1
In the 10m air pistol event, she scored 753 points out of 600 in the senior category, beating international veterans like Heena Sidhu and Harivin Sarav to clinch the gold medal.	2
मंगळवारी पावसाळ्याप्रमाणेच वातावरण निर्माण झाले होते. अनेक ठिकाणच्या सखल भागात पाणी साचले होते. सकाळपासूनच थंड वारे वाहत होते त्यामुळे वातावरणात गारठा निर्माण झाला होता. दिवसभर थंडी जाणवत असल्याने नागरिकांनी उबदार कपडे परिधान केले. दरम्यान, या पावसामुळे रब्बी हंगामातील ज्वारी, गहू, हरभरा व अन्य पिकांना पाऊस चांगला असल्याचे कृषी विभागाच्या अधिकार्‍यांनी सांगितले.	1
The weather was like rain on Tuesday. Many places were flooded. The cold wind had been blowing since morning, causing hail in the atmosphere. Citizens wore warm clothes as it felt cold throughout the day. Meanwhile, agriculture department officials said that the rains have resulted in good rains for sorghum, wheat, gram and other crops during the rabi season.	2
मुंबई - चलन बाजारातील कमकुवत रुपया, इंधन दरवाढीमुळे महागाईचा भडका उडण्याची शक्‍यता आणि अमेरिका-चीनमधील व्यापारीयुद्धामुळे शेअर बाजारात सोमवार गुंतवणूकदारांसाठी ‘ब्लॅक मंडे’ ठरला. विक्रीच्या माऱ्याने मुंबई शेअर बाजाराचा निर्देशांक सेन्सेक्‍स ५०५ अंशांनी कोसळून ३७ हजार ५८५ अंशांवर बंद झाला. राष्ट्रीय...	1
MUMBAI: A weak rupee in the currency market, rising fuel prices and the US-China trade war on Monday marked a "black Monday" for investors in the stock market. The BSE benchmark Sensex fell by 505 points to close at 37,585. National ...	2
Title - भूत झपाटने म्हणजे काय होत ते ऐका | Blind Faith Ghost On Dabholkar मराठी भाषेसाठी मराठी अस्मितेसाठी , मराठी साहित्य आणि महाराष्ट्र धर्म वाढविण्यासाठी हा चॅनेल आहे ,लोक जागृती , मराठी मनातील आग सतत पेटती राहावी म्हणून निवडक भाषणे ,मराठी साठी लढा देणारे नेतृत्व , मराठी लेखक, नाटके , संवाद ,मराठी साहित्य - साहित्यिक आणि या मराठी मातीतून भारताला किती रत्न मिळाले याची आठवण करून देऊन .. मराठीचा अभिमान वाढवण्याचा प्रयत्न ... #ghost #narendradabholkar #realornot आणखी व्हिडीओ पाहण्यासाठी Subscribe करा मराठीअस्मिता - https://www.youtube.com/channel/UCkualamqIZpfeYhdc7KSW_Q https://goo.gl/b7zJPU...	1
Title - Listen to what happens when the ghost strikes Blind Faith Ghost On Dabholkar is a channel for Marathi language, for Marathi identity, for Marathi literature and for promoting Maharashtra Dharma, public awareness, selected speeches to keep the fire burning in Marathi mind, leadership for Marathi, Marathi writers, plays, dialogues, Marathi literature - literary And by reminding us how many gems India got from this Marathi soil .. Trying to increase the pride of Marathi ... #ghost #narendradabholkar #realornot Subscribe to watch more videos MarathiAsmita - https://www.youtube.com/channel/UCkualamqIZpfeYhdc7KSW_Q https: /goo.gl/b7zJPU ...	2
﻿ केंद्रीय अर्थसंकल्पाच्या दुसऱ्या सत्राला आजपासून सुरुवात केंद्रीय अर्थसंकल्पाच्या दुसऱ्या सत्राला आजपासून सुरुवात	1
The second session of the Union Budget begins today The second session of the Union Budget begins today	2
पोलादपूर (अंबेनळी ) घाटात शनिवारी सकाळी 11 वाजता अपघात झाल्यानंतर यातील बचावलेले एकमेव प्रकाश सावंत-देसाई हे रस्त्यावर आल्यानंतर मदतीसाठी येणार्‍या जाणार्‍या प्रत्येक वाहनाला थांबवण्याचा प्रयत्न करत होते. दुर्देवाने मात्र सुरुवातीला काही वाहने थांबली नाहीत. एका वाहन चालकाला दया आल्यानंतर तो थांबला असता देसाई यांनी अपघाताची माहिती दिली व स्वत:चा मोबाईल हरवला असल्याचे सांगून त्या चालकाला मोबाईल देण्याची विनंती केली.	1
Prakash Sawant-Desai, the lone survivor of the accident at Poladpur (Ambenali) Ghat at 11 am on Saturday, was trying to stop every oncoming vehicle when he came on the road. Unfortunately, some vehicles did not stop at the beginning. Desai informed the driver of the accident and requested him to hand over his mobile phone saying that he had lost it.	2
मिडीया कधीही मुल्ला मौलवी आणि पादरी फादर ह्यांची लफडी दाखवत नाही, हिंदूंच्या बाबतीत जरा कुठे खुट्ट वाजलं की सगळे चवताळून उठतात आणि इतरांच्या चुका झाकल्या जातात - ही वस्तुस्थिती आहे. ( - आपण देखील हे मान्य कराल.)	1
The media never shows the scandal of Mulla Maulvi and Pastor Father, in the case of Hindus, when there is a scuffle, everyone gets upset and the mistakes of others are covered up - this is a fact. (- You will also agree to this.)	2
३४. जगात सर्वाधिक अणुऊर्जा फ्रान्स तयार करतो. फ्रान्समध्ये ६३ हजार मेगावॅट अणुऊर्जा निर्माण केली जाते. फ्रान्सच्या एकूण ऊर्जेमध्ये अणुउर्जेचा वाटा सुमारे ७५ ट्क्के आहे.फ्रान्समध्ये सुमारे ५९ अणुभट्टया/ अणुऊर्जा निर्मिती केंद्र आहे.	1
34. France produces the most nuclear energy in the world. France produces 63,000 MW of nuclear power. The share of nuclear energy in the total energy of France is about 75%. France has about 59 reactors / nuclear power plants.	2
सध्या असलेल्या भाडेदरानुसार गाळ्यापासून महापालिकेस दरमहा एक कोटी रुपयांचे उत्पन्न मिळते. नव्या आदेशानुसार भाड्याची कार्यवाही केल्यास हे उत्पन्न तब्बल 17 कोटींवर जाणार आहे. त्यामुळे पालिकेच्या उत्पन्नात दरमहा 16 कोटींची भर पडणार आहे. व्यापाऱ्यांनी ई - लिलावात सहभागी होऊन शहराच्या विकासात हातभार लावावा, आम्ही त्याचे स्वागत करू. मात्र, विनाकारण आयुक्तांना "टार्गेट' करण्याचा प्रयत्न कोणी केल्यास ते खपवून घेतले जाणार नाही, असे कामगार नेते अशोक जानराव यांनी सांगितले.	1
According to the current rent, the corporation gets an income of Rs. 1 crore per month. If the rent is processed as per the new order, the income will go up to Rs 17 crore. This will add Rs 16 crore per month to the income of the municipality. We welcome traders to participate in e-auctions and contribute to the development of the city. However, if anyone tries to "target" the commissioner without any reason, it will not be tolerated, said Labor leader Ashok Janrao.	2
खरं तर ह्या बाफमध्ये हे बसत नाही तरी लिहितेच. रानडे रोडवर युनियन बुक डेपोजवळ जो चहावाला आहे त्याच्या दुकानात २ पाट्या आहेत. एक, कटिंग चहाचे ५ रुपये सुटे द्यावेत. हे कळलं पण पाटी २ अफलातून आहे - नोकरांना रोज पगार दिला जातो. ह्याचं प्रयोजन कळलं नाही.	1
In fact, it doesn't fit into this buff, but it does write. The tea shop near Union Book Depot on Ranade Road has 2 boards. One, Rs. 5 for cutting tea. I know this, but the board is from 2 afla - the servants are paid daily. The purpose of this is not known.	2
भुरा साखर तयार करण्याची विधी : दीड कप साखर व 1 कप पाण्याचा पाक करत ठेवा. 2 थेंब लिंबाचा रस व 1 चमचा तूप घाला. पाक पक्का झाल्यावर गॅस बंद करा. ही साखर मिक्सरमध्ये दळून वापरा. या साखरेमुळे लाडू खमंग लागतो.	1
How to make brown sugar: Boil 1.5 cups of sugar and 1 cup of water. Add 2 drops lemon juice and 1 tbsp ghee. Turn off the heat when the cooking is done. Use this sugar to grind in a mixer. This sugar makes the laddu delicious.	2
या लेखाची एक आवृत्ती १४ ऑगस्ट २०१६ रोजी अमर उजालामध्ये प्रसिद्ध झाली आहे. पारीसाठी हिंदीतून इंग्रजीत अनुवादः रुची वार्ष्णेय	1
A version of this article was published on August 14, 2016 in Amar Ujala. Hindi to English translation for Pari: Ruchi Varshneya	2
बाह्यवळण रस्ता सध्या दुपदरी आहे. तो चौपदरी करण्याची जबाबदारी प्राधिकरणाकडे देण्यात आली आहे. विळद-निबंळक ते पाथर्डी रस्त्यावरील चांदबीबी महाल असा 40 किलोमीटरचा हा रस्ता आता होणार आहे. त्यासाठी 154 ते 160 हेक्‍टर जागा आवश्‍यक असून भूसंपादनाची प्रक्रिया सुरू करण्यात आली आहे. या रस्त्याच्या बांधकामासाठी सुमारे 700 ते 750 कोटींची तरतूद करण्यात आली आहे. यापूर्वीचा बाह्यवळण रस्ता हा विळद ते सोलापूर रस्तावरील वाकोडीपर्यंत होता. परंतू तो आता जामखेड रस्ता ते पाथर्डी रस्त्यापर्यंत करण्यात येणार आहे. असा तब्बल 40 किलोमीटरचा रस्ता होणार आहे.	1
The detour is currently two-lane. The authority has been given the responsibility to quadruple it. The 40 km long road from Bilad-Nibalak to Pathardi will be Chandbibi Mahal. For this 154 to 160 hectare land is required and land acquisition process has been started. About Rs 700 to 750 crore has been allocated for the construction of this road. The previous bypass road was from Wilad to Wakodi on Solapur road. But it will now be done from Jamkhed Road to Pathardi Road. This is going to be a 40 km long road.	2
केंद्र सरकारने जाहीर केलेल्या पॅकेजमुळे साखर उद्योगात पोषक वातावरण तयार होण्यास मदत मिळेल, असे वेस्ट इंडिया शुगर मिल्स असोसिएशनचे कार्यकारी संचालक अजित चौगुले यांनी म्हटले आहे. राज्यातील ऊस उत्पादकांची २१०० कोटी रुपयांची देणी देण्यासाठी देखील मदत होणार आहे. मात्र, निर्यातीसाठी अनुदान देण्याची अत्यंत आवश्यकता आहे. इथेनॉलवरील जीएसटी देखील पाच टक्के करणे, साखरेवर अतिरिक्त कर लावून राखीव निधी उभारणे याविषयी देखील निर्णय झाला पाहिजे, असे श्री. चौगुले म्हणाले.	1
The package announced by the central government will help create a conducive environment in the sugar industry, said Ajit Chowgule, executive director, West India Sugar Mills Association. It will also help sugarcane growers in the state to pay their dues of Rs 2,100 crore. However, there is a dire need for subsidies for exports. A decision should also be taken to increase the GST on ethanol to five per cent and to set up a reserve fund by imposing additional tax on sugar, he said. Chougule said.	2
vi. सेवांकडील प्रवेश किंवा त्यांच्या उपलब्धतेवरील कोणत्याही निर्बंधांना बगल देण्याचा प्रयत्न करु नका.	1
vi. Do not attempt to circumvent any restrictions on access to or availability of the Services.	2
विद्यार्थ्यांसाठी विविध उपक्रमांचे आयोजन; ज्यमध्ये प्रामुख्याने हिमालय आणि सह्याद्री साहस शिबीरे, जिज्ञासा छात्र सेना, विज्ञान केंद्र, राष्ट्रीय बाल विज्ञान परिषद आणि इतर विज्ञान विषयक उपक्रम, शालेय जिज्ञासा हे शालेय मुलांनी, मुलांसाठी संपादित केलेले वार्षिक नियतकालिक, कला शिबीर, निसर्ग आणि पर्यावरण विषयक विशेष उपक्रम, शिक्षण सक्षमीकरण अभियान यांचा समावेश आहे.	1
Organizing various activities for students; Mainly Himalayan and Sahyadri adventure camps, Jignasa Chhatra Sena, Vigyan Kendra, Rashtriya Bal Vigyan Parishad and other science related activities, school Jignasa is an annual magazine edited by school children, art camps, special activities related to nature and environment, education empowerment campaign. Including.	2
लता कोळी (डावीकडे) आणि रेश्मा कोळी (मध्यभागी) खळ्याच्या मालकिणी. कोळी लोक त्यांच्या कामगारांना नोकर म्हणतात. त्यातलीच एक मरिअप्पा भारती (उजवीकडे), मांत्रिकीची रहिवासी. ‘आमच्या घरच्यांनी १० मजूर लावलेत. आमचं आणि त्यांचं काम सारखंच असतं,’ रेश्मा सांगतात. कोळ्यांकडे आता या कामासाठी पुरेशी माणसं नाहीत त्यामुळे मजूर लावावे लागतात. त्यांची बरीचशी मुलं आता इतर व्यवसाय करू लागली आहेत	1
Mistress of Lata Koli (left) and Reshma Koli (center). Spiders call their workers servants. One of them is Mariappa Bharti (right), a resident of Mantriki. ‘Our family hired 10 workers. We and their work are the same, 'says Reshma. The spiders no longer have enough manpower for this work so they have to hire laborers. Most of their children are now doing other business	2
कोण हे चॅटर्जी? यांचा कसला इतिहासाचा अभ्यास आहे? यांना सीमेवर पाठवा. यांना काश्मीरला पाठवा. पुढच्या वेळी यांना जीपला बांधा. सैनिकांनी सीमेचं रक्षण केलं नसतं, तर पार्था चॅटर्जी हे बोलायला जिवंत असले असते का? अभिव्यक्तीस्वातंत्र्याचे चोचले आहेत सगळे. (घेतलं उतरवून सगळं… शुद्धलेखन सोडा हो, भावना महत्त्वाची. आता व्हॉट्सअॅप, फेसबुक… आता मुद्दे पुढेमागे करून, आपल्या भाषेत लिहून सगळीकडे उडवून द्या धुरळा.)...	1
Who is this Chatterjee? What kind of history does he study? Send to the border. Send them to Kashmir. Next time, tie them to the jeep. If the soldiers had not defended the border, would Partha Chatterjee have been alive to speak? Everyone is talking about freedom of expression. (Take everything down… leave the spelling, emotion is important. Now WhatsApp, Facebook… Now move the issues forward, write in your own language and blow them away everywhere.) ...	2
पुढची कथा 'बायकोचा बैल' या शिर्षकाने येऊ द्या (ह्यावरुन मला ही कथा आवडली हा गैरसमज कृपया करुन घेऊ नका)	1
Let the next story be titled 'Wife's Bull' (Please don't get me wrong that I liked this story)	2
प्रेमसंबंधांमधून अजितने शीतपेयामधून गुंगीचे औषध दिले. त्यानंतर तिच्यावर बलात्कार केला. त्याचे त्याने चित्रीकरणही केले होते. हे चित्रीकरण व्हॉट्सअँपवर 'वायरल' करण्याची धमकी देऊन तिच्यावर त्याने अनेकदा बलात्कार केल्याचे तरुणीने फिर्यादीत म्हटले आहे.	1
From the love affair, Ajit gave a sedative from a soft drink. He then raped her. He also filmed it. The young woman has alleged that he raped her several times by threatening to make the film 'viral' on WhatsApp.	2
वेतनवाढीसंदर्भात ST महामंडळाच्या मुंबईतील मुख्यालयात कामगार संघटना आणि अधिकाऱ्यांत झालेली चर्चा फिस्कटली. वेतनवाढीवर संघटना आपल्या मागण्यावर ठाम राहिली आणि एसटी महामंडळाने ठेवलेला प्रस्ताव नाकारला. त्यामुळे चर्चेची पहिली फेरी विस्कटल्यानंतर येत्या दहा दिवसांत वेतनवाढीवर चर्चेची दुसरी फेरी होणार आहे. सातवा वेतन आयोगाप्रमाणेच वेतनवाढ देण्यात यावी, अशी मागणी महाराष्ट्र एसटी कामगार संघटनेसह अन्य पाच संघटनांनी केली आहे. त्यासाठी पुढील चार वर्षांचा वेतन करारही करण्यात आलेला नाही. महामंडळाकडून वेतनवाढीसंदर्भात उच्चस्तरीय समितीही नेमण्यात आली आहे. मात्र या समितीचा अहवाल एसटी संघटनांकडून अमान्य करण्यात आला आहे.	1
Discussions between trade unions and officials at the ST Corporation's Mumbai headquarters regarding the pay hike fizzled out. The union insisted on its demand for a pay hike and rejected the proposal put forward by the ST Corporation. Therefore, after the first round of discussions, the second round of discussions on pay hike will be held in the next ten days. Five other unions, including the Maharashtra ST workers' union, have demanded a pay hike similar to that of the Seventh Pay Commission. No pay agreement has been signed for the next four years. The corporation has also appointed a high-level committee on pay hike. However, the report of this committee has been rejected by the ST organizations.	2
ह्या सगळ्याला तोंड देत आप उभी आहे. दीड वर्षांत दोन मोठ्या निवडणूकांना तोंड द्यावं लागल्याने मागे पडलेल्या पक्षबांधणीचं काम चालू झालं आहे असं दिसतंय.	1
You are facing all this. After facing two big elections in a year and a half, it seems that the work of the backward party has started.	2
राशिद खानने शुक्रवारच्या सामन्यात १९ धावा देत तीन विकेट घेतल्या तर १० चेंडूत ३४ धावा करत हैदराबादला विजयाच्या जवळ पोचवलं. त्याच्या उत्कृष्ट खेळीच्या जोरावर हैदराबादने कोलकात्याला धुळ चारत अंतिम फेरीत धडक दिली आहे. यावर खूश होऊन अश्रफ घानींनी राशिदची ट्विटरवर स्तुती केली.	1
Rashid Khan took three wickets for 19 runs in Friday's match and 34 off 10 balls to take Hyderabad close to victory. On the strength of his excellent performance, Hyderabad beat Kolkata in the final. Pleased with this, Ashraf Ghani praised Rashid on Twitter.	2
प्रचंड धावपळ करून, कावलेल्या चेहऱ्याने आम्ही ऑफिसला पोहोचायचो आणि व्होराजींचा प्रसन्न चेहरा एका क्षणात आमचा सगळा वैताग दूर करायचा.	1
With a huge rush, we would reach the office with a crooked face and Voraji's happy face would take away all our annoyance in an instant.	2
नाशिक - राज्यातील जिल्हा परिषद व नगर परिषद शाळांना समग्र शिक्षाअंतर्गत मिळणाऱ्या अनुदानात निम्म्याने कपात झाली आहे. शाळा ई-लर्निंग होत असताना ग्रामीण भागातील या शाळांचे वीजबिल व इतर खर्च भागवायचा कसा, असा प्रश्‍न शिक्षकांपुढे आहे.	1
NASHIK: Zilla Parishad and Nagar Parishad schools in the state have received half the subsidy under overall education. Teachers are facing the question of how to meet the electricity bills and other expenses of these schools in rural areas while e-learning is taking place.	2
आणि त्याचमुळे मनसेचे "धर्मनिरपेक्ष" राहणे कॉंग्रेसला अधिक फायद्याचे आहे कारण; त्यामुळे राष्ट्रवादिसारख्या डोईजड होणारया पक्षाला 'फाट्यावर'	1
And that is why it is more beneficial for the Congress for the MNS to remain "secular"; Therefore, a doomed party like the Nationalist Party is 'split'.	2
3 ब्रँडेड इंटिरियर लिघटस रुपये अधिक उपलब्ध आहेत. 1,002. सर्वाधिक किंमत असलेल्याची निवड उत्पादन Rs. 1,671 येथे आपल्याला स्पीडवावं लंड लीगत कार फूट स्टेप सील प्लेट फॉर टोयोटा इटियॉस उपलब्ध India आहे. शॉपर्स स्मार्ट निर्णय आणि ऑनलाइन खरेदी दर तुलना प्रीमियम उत्पादने दिलेल्या श्रेणी निवडू शकता. किंमती Mumbai, New Delhi, Bangalore, Chennai, Pune, Kolkata, Hyderabad, Jaipur, Chandigarh, Ahmedabad, NCR ऑनलाइन शॉपिंग इत्यादी सर्व प्रमुख शहरांमध्ये वैध आहेत.	1
3 branded interior lighters are available for Rs. 1,002. The choice product with the highest price is Rs. 1,671 Here you have Speedwav Lund Ligat Car Foot Step Seal Plate for Toyota Etios available in India. Shoppers can choose from a given range of premium products comparing smart decisions and online purchase rates. Prices are valid in all major cities like Mumbai, New Delhi, Bangalore, Chennai, Pune, Kolkata, Hyderabad, Jaipur, Chandigarh, Ahmedabad, NCR online shopping etc.	2
आज दिनांक 6 सप्टेंबर 2018 ला होणारा भारत -अमेरिका 2 + 2 संवाद यशस्वी होणे गरजेचे आहे. तो जर यशस्वी झाला तर भारत – अमेरिका संबंधांच्या एका नव्या अध्यायाला सुरुवात होईल आणि जर अयशस्वी झाला तर चीनच्या ड्रॅगनला रोखणारा कोणताही स्पर्धक आशिया खंडात उरणार नाही.	1
The India-US 2 + 2 dialogue to be held today, September 6, 2018, needs to be successful. If it succeeds, it will usher in a new chapter in Indo-US relations, and if it fails, no competitor will be able to stop the Chinese dragon in Asia.	2
मधुमेहींसाठी साखर वाईट म्हणून साखरेऐवजी बऱ्याचदा गुळाचा वापर केला जातो. मात्र साखरेएवढाच गूळही मधुमेहींसाठी हानिकारक असतो, अशी महत्त्वपूर्ण माहिती यावेळी स्पर्धक महिलांना देण्यात आली. त्यामुळे याला पौष्टिक पर्याय म्हणून खजूरचा वापर करु शकता.	1
Jaggery is often used instead of sugar as sugar is bad for diabetics. However, just like sugar, jaggery is also harmful for diabetics. So you can use dates as a nutritional alternative.	2
त्याच्या घशाला कोरड पडली. विचार करण्याची त्याची हिंमतच होईना. त्याचे हात थरथरायला लागले. त्याचे डोळे शांत होते… शांत कसले सुन्न होते.	1
His throat went dry. He did not have the courage to think. His hands began to tremble. His eyes were calm.	2
HelloSign सह आपले प्रथम API कॉल करणे HelloSignRelated विषयांसह आपले प्रथम API कॉल करणे: वेब होस्ट करीत असलेला & मिमल	1
Making your first API call with HelloSign Making your first API call with HelloSignRelated topics: Web Hosting & Mimal	2
